customer_id,subscription_type,plan_type,avg_articles_per_week,days_since_last_login,support_tickets_last_90d,email_open_rate,time_spent_per_session_mins,region,most_read_category,completion_rate,article_skips_per_week,primary_device,last_campaign_engaged,campaign_ctr,nps_score,sentiment_score,csat_score,customer_age,gender,signup_source,payment_method,churn,tenure_days,discount_used_last_renewal_encoded,auto_renew_encoded,previous_renewal_status_encoded,downgrade_history_encoded
603,Espresso,Monthly,3.7,9,1,0.81,16.9,Europe,Environment,0.69,1,Mobile,Newsletter Promo,0.21,39,0.75,5,45,Female,Web,Credit Card,0,968,1,1,0,0
604,Digital,Monthly,5.28,28,2,0.13,10.49,North America,Finance,0.37,1,Desktop,,0.26,22,-0.45,1,25,Male,Web,Credit Card,0,491,0,1,1,0
605,Digital+Print,Monthly,1.58,8,3,0.23,13.01,Asia,Environment,0.32,2,Desktop,Survey,0.38,79,-0.39,2,31,Female,Mobile App,Credit Card,1,555,0,0,1,0
606,Digital,Monthly,5.62,7,3,0.45,10.4,Asia,Politics,0.42,0,Mobile,Survey,0.17,-90,-0.23,2,20,Female,Mobile App,Credit Card,0,668,1,1,1,1
607,Digital,Monthly,4.4,2,2,0.52,7.33,North America,Environment,0.7,1,Mobile,,0.25,-91,0.17,1,19,Female,Mobile App,Credit Card,0,1405,0,0,0,1
608,Digital,Annual,2.65,15,1,0.76,1.03,Europe,Technology,0.79,0,Desktop,,0.59,-20,-0.46,2,39,Female,Mobile App,Credit Card,0,858,0,0,0,0
609,Digital,Monthly,4.7,13,0,0.45,10.82,Asia,Finance,0.44,0,Desktop,Retention Offer,0.13,87,-0.6,5,50,Male,Web,Credit Card,0,393,0,1,1,1
610,Digital+Print,Monthly,1.34,8,1,0.79,6.9,Asia,Technology,0.77,3,Desktop,,0.3,-47,-0.46,2,60,Female,Mobile App,PayPal,1,1442,0,0,0,0
611,Digital,Annual,1.76,29,1,0.62,6.8,North America,Politics,0.43,3,Mobile,Retention Offer,0.34,8,-0.18,4,38,Other,Mobile App,PayPal,0,74,0,1,1,0
612,Digital,Monthly,2.09,20,1,0.11,8.0,North America,Politics,0.73,0,Tablet,Newsletter Promo,0.21,-38,0.04,3,23,Female,Web,Debit Card,1,1233,1,0,0,1
613,Digital,Monthly,2.21,10,0,0.16,16.98,Europe,Politics,0.59,1,Mobile,,0.17,-81,-0.38,5,57,Female,Web,Credit Card,0,1260,1,0,1,0
614,Digital,Monthly,1.42,2,0,0.44,19.62,Europe,Politics,0.76,0,Desktop,Newsletter Promo,0.3,-96,-0.61,1,24,Male,Mobile App,Credit Card,1,1771,1,1,1,0
615,Digital,Monthly,4.83,4,2,0.4,10.87,North America,Finance,1.0,0,Tablet,Retention Offer,0.25,-60,0.19,5,23,Female,Mobile App,PayPal,0,264,0,1,1,0
616,Digital,Monthly,2.61,28,1,0.74,8.14,North America,Culture,0.96,2,Tablet,,0.02,17,0.9,4,67,Female,Mobile App,PayPal,1,1695,1,0,1,0
617,Digital,Annual,3.53,9,1,0.58,5.29,Asia,Technology,0.3,3,Mobile,Newsletter Promo,0.06,-38,-0.21,2,61,Male,Web,Credit Card,0,717,0,1,1,0
618,Espresso,Monthly,2.14,12,1,0.39,11.87,Europe,Politics,0.92,0,Mobile,Retention Offer,0.22,83,0.45,2,25,Female,Web,Credit Card,0,617,0,0,1,1
619,Digital+Print,Monthly,0.27,3,1,0.17,17.13,Others,Culture,0.35,1,Mobile,Retention Offer,0.13,-69,0.0,5,41,Male,Web,Debit Card,0,263,0,1,1,0
620,Digital,Annual,3.41,23,2,0.23,9.01,Asia,Technology,0.97,1,Mobile,Newsletter Promo,0.21,-74,0.32,2,44,Male,Web,Credit Card,0,1239,0,1,1,0
621,Digital,Monthly,0.13,12,1,0.58,0.48,Others,Environment,0.5,1,Desktop,Retention Offer,0.38,-33,0.41,2,68,Male,Mobile App,Credit Card,0,128,0,1,1,0
622,Espresso,Monthly,2.9,11,2,0.42,12.68,North America,Technology,0.57,0,Tablet,,0.24,4,0.0,4,45,Female,Mobile App,Credit Card,0,804,0,1,0,0
623,Espresso,Monthly,0.95,4,2,0.51,13.94,Asia,Politics,0.36,1,Mobile,Newsletter Promo,0.52,75,-0.49,1,22,Female,Mobile App,Debit Card,0,1618,0,1,0,0
624,Digital,Annual,5.98,9,1,0.17,3.66,North America,Finance,0.38,1,Mobile,,0.31,-94,-0.62,3,36,Female,Mobile App,Credit Card,0,94,0,1,0,0
625,Digital,Monthly,4.37,27,3,0.66,10.71,Europe,Technology,0.81,1,Mobile,Retention Offer,0.37,73,0.58,5,26,Female,Web,PayPal,1,1377,1,1,0,0
626,Digital+Print,Monthly,3.16,23,1,0.85,11.8,Europe,Politics,0.96,1,Desktop,,0.18,2,0.32,1,42,Female,Mobile App,Credit Card,0,773,0,1,1,0
627,Digital+Print,Monthly,4.9,8,0,0.26,9.71,North America,Politics,0.73,2,Tablet,,0.12,11,0.49,3,61,Female,Web,Credit Card,0,1291,1,0,1,0
628,Digital+Print,Monthly,1.73,19,1,0.49,6.84,Asia,Politics,0.8,2,Mobile,,0.4,45,0.34,1,64,Female,Web,Credit Card,1,1416,0,1,1,0
629,Digital,Monthly,3.82,6,0,0.98,14.06,Asia,Politics,0.83,2,Mobile,,0.34,65,0.54,5,62,Female,Web,Credit Card,0,1796,0,1,1,0
630,Digital,Monthly,3.3,1,1,0.33,8.39,North America,Finance,0.48,0,Desktop,Survey,0.02,2,0.11,4,30,Male,Referral,Debit Card,0,1447,1,1,1,0
631,Digital+Print,Annual,3.4,21,1,0.6,4.06,Europe,Finance,0.33,2,Desktop,Newsletter Promo,0.3,92,-0.76,4,54,Male,Web,PayPal,0,1337,0,1,0,0
632,Digital,Monthly,4.91,23,0,0.09,1.8,North America,Politics,0.3,2,Mobile,,0.13,-84,0.14,4,19,Female,Web,Credit Card,0,972,0,1,1,0
633,Digital,Monthly,4.1,27,0,0.61,15.04,Europe,Technology,0.55,0,Desktop,,0.51,-11,0.9,1,68,Male,Mobile App,Credit Card,1,247,1,0,0,0
634,Digital,Annual,3.43,22,1,0.09,12.47,Asia,Technology,0.47,0,Tablet,Retention Offer,0.13,14,0.18,5,57,Male,Web,Credit Card,0,910,0,0,1,0
635,Digital,Annual,0.52,6,1,0.96,10.35,North America,Politics,0.34,3,Desktop,Retention Offer,0.29,-15,-0.61,2,31,Female,Web,PayPal,0,388,1,1,0,0
636,Digital,Monthly,1.56,7,1,0.72,8.24,Others,Politics,0.43,2,Desktop,Newsletter Promo,0.27,2,0.37,2,48,Other,Mobile App,Credit Card,0,654,0,1,1,0
637,Digital+Print,Monthly,2.82,6,1,0.79,7.88,North America,Politics,0.39,2,Mobile,,0.49,-19,1.08,4,23,Female,Web,Credit Card,0,439,0,1,1,0
638,Digital,Monthly,3.14,20,1,0.7,5.7,Europe,Finance,0.94,0,Desktop,Newsletter Promo,0.58,25,-0.28,1,42,Male,Referral,Credit Card,0,1625,0,1,0,0
639,Espresso,Annual,1.3,22,2,0.59,8.27,Europe,Politics,0.4,2,Mobile,Retention Offer,0.31,-63,0.16,2,56,Female,Mobile App,Credit Card,0,1150,0,1,1,1
640,Digital,Annual,6.62,28,2,0.45,1.52,North America,Finance,0.68,2,Mobile,,0.22,-9,0.24,1,63,Female,Web,Credit Card,0,1129,1,1,1,0
641,Digital,Monthly,5.27,13,1,0.86,7.06,North America,Technology,0.72,1,Mobile,,0.43,-38,0.1,5,48,Female,Web,Credit Card,0,171,1,0,1,0
642,Digital,Annual,3.9,25,2,0.96,8.76,Asia,Finance,0.68,0,Mobile,Newsletter Promo,0.36,69,0.4,4,55,Male,Mobile App,Credit Card,0,1476,0,0,1,0
643,Digital,Monthly,3.11,18,3,0.5,12.44,Asia,Politics,0.37,1,Mobile,Newsletter Promo,0.15,35,-0.2,3,33,Female,Web,PayPal,0,701,0,1,1,0
644,Digital,Monthly,2.68,4,2,0.93,9.84,North America,Finance,0.52,3,Desktop,,0.36,-71,0.31,4,44,Male,Mobile App,Debit Card,0,210,1,1,1,0
645,Digital,Monthly,1.57,22,2,0.58,13.18,Europe,Technology,0.34,0,Desktop,Survey,0.38,-37,0.58,3,47,Female,Mobile App,Credit Card,1,357,0,0,1,0
646,Digital,Annual,3.12,24,2,0.54,15.4,North America,Culture,0.58,1,Desktop,,0.38,-92,-0.12,2,21,Female,Mobile App,Credit Card,0,1433,0,1,1,0
647,Digital,Monthly,3.39,17,1,0.45,14.23,North America,Culture,0.43,3,Mobile,,0.31,-44,0.4,3,56,Female,Mobile App,PayPal,0,1216,0,1,1,1
648,Digital,Annual,1.14,19,1,0.21,11.88,Europe,Technology,0.69,1,Mobile,Newsletter Promo,0.45,6,-0.19,1,33,Female,Mobile App,PayPal,0,1733,0,1,0,0
649,Digital,Annual,3.5,11,0,0.0,10.05,North America,Finance,0.78,0,Desktop,Newsletter Promo,0.26,86,-0.69,3,53,Other,Web,Credit Card,0,378,1,1,0,0
650,Digital,Annual,2.77,22,2,0.24,6.08,Asia,Finance,0.67,1,Mobile,,0.21,-6,-0.69,2,24,Male,Web,Credit Card,0,601,1,1,1,0
651,Digital,Monthly,0.14,16,0,0.51,12.96,Asia,Culture,0.6,1,Tablet,,0.57,94,0.23,2,38,Male,Mobile App,PayPal,1,67,0,0,1,0
652,Digital,Monthly,1.71,12,0,0.38,16.72,Others,Politics,0.57,0,Mobile,,0.6,-26,-0.94,4,19,Male,Web,Credit Card,0,370,0,1,1,0
653,Digital,Monthly,2.38,1,1,0.45,11.37,Europe,Environment,0.89,1,Desktop,,0.18,-96,0.05,2,25,Female,Mobile App,Credit Card,0,1716,0,1,0,0
654,Digital,Monthly,5.83,24,0,0.98,17.67,Others,Technology,0.45,0,Mobile,Survey,0.69,-6,-0.4,1,59,Female,Mobile App,PayPal,1,1085,0,0,0,0
655,Digital+Print,Monthly,3.83,12,1,0.35,3.9,Europe,Technology,0.81,0,Desktop,Retention Offer,0.21,-97,-1.1,3,44,Female,Web,Credit Card,0,1559,0,1,0,0
656,Digital,Annual,1.0,25,0,0.45,5.38,Europe,Politics,0.83,0,Desktop,Retention Offer,0.37,-93,0.34,5,19,Female,Web,PayPal,1,348,1,1,1,0
657,Digital,Monthly,3.73,6,0,0.13,13.42,Others,Technology,0.59,1,Tablet,Retention Offer,0.46,69,-0.7,2,23,Male,Mobile App,PayPal,0,1030,0,1,1,1
658,Digital+Print,Monthly,0.68,27,1,0.05,11.06,Europe,Finance,0.51,1,Tablet,Newsletter Promo,0.24,62,1.15,3,21,Male,Mobile App,Credit Card,1,1151,0,1,1,0
659,Digital,Monthly,4.62,9,0,0.78,15.26,North America,Politics,0.63,2,Mobile,Retention Offer,0.33,40,0.82,4,38,Male,Web,PayPal,0,1121,0,0,1,1
660,Espresso,Monthly,2.29,22,2,0.57,9.94,Asia,Politics,0.37,2,Desktop,,0.15,32,-0.03,5,18,Female,Mobile App,Credit Card,0,154,0,1,1,0
661,Espresso,Monthly,2.86,5,0,0.76,6.53,Others,Culture,0.33,1,Mobile,Retention Offer,0.28,-61,-1.0,4,55,Female,Web,PayPal,0,420,0,1,1,0
662,Digital,Monthly,4.99,2,0,0.15,9.15,Asia,Finance,0.38,1,Desktop,Newsletter Promo,0.18,-82,0.15,1,29,Female,Web,PayPal,0,956,1,1,0,0
663,Digital,Annual,1.07,25,1,0.57,3.87,Europe,Finance,0.43,0,Mobile,Retention Offer,0.38,-19,0.92,4,44,Male,Web,Credit Card,1,795,0,0,1,0
664,Digital+Print,Monthly,0.9,2,0,0.25,5.49,Europe,Politics,0.65,0,Desktop,Survey,0.66,24,0.53,3,31,Male,Web,Credit Card,1,1815,1,1,0,0
665,Digital,Annual,2.12,17,1,0.23,13.89,Others,Technology,0.89,0,Tablet,,0.69,-97,0.56,5,32,Female,Mobile App,Credit Card,0,180,0,1,1,0
666,Digital,Annual,4.56,10,1,0.01,13.49,North America,Technology,0.46,0,Mobile,Survey,0.6,27,0.77,4,41,Male,Mobile App,Debit Card,0,1607,0,0,0,0
667,Espresso,Monthly,0.72,21,0,0.13,11.45,Europe,Technology,0.95,0,Mobile,Survey,0.34,86,-0.63,4,35,Male,Referral,Credit Card,1,1229,0,0,0,0
668,Digital,Annual,0.0,19,1,0.31,3.12,North America,Finance,0.97,2,Mobile,,0.26,45,0.54,1,34,Male,Web,Credit Card,0,1410,0,1,0,0
669,Digital,Monthly,2.32,4,1,0.12,8.57,Europe,Finance,0.97,0,Desktop,Newsletter Promo,0.18,51,0.97,3,26,Female,Referral,Debit Card,0,260,0,1,0,0
670,Digital,Annual,3.83,18,1,0.99,5.1,Europe,Technology,0.89,2,Mobile,Retention Offer,0.36,6,-0.31,4,64,Male,Mobile App,Credit Card,0,1125,0,1,0,1
671,Digital,Monthly,4.8,21,1,0.31,14.71,North America,Politics,0.55,3,Tablet,Newsletter Promo,0.22,-8,-0.2,3,35,Male,Web,Credit Card,0,1532,1,1,1,0
672,Digital,Annual,2.31,26,1,0.13,7.67,North America,Environment,0.35,2,Desktop,,0.35,-70,0.78,2,35,Female,Web,PayPal,0,1180,1,1,1,0
673,Digital,Annual,2.38,27,1,0.2,5.66,Europe,Technology,0.7,2,Desktop,Retention Offer,0.1,-43,0.7,1,22,Male,Mobile App,Debit Card,0,1052,0,1,1,1
674,Digital,Annual,4.73,18,0,0.59,10.12,North America,Finance,0.69,0,Desktop,Retention Offer,0.1,-73,-0.44,1,65,Male,Mobile App,Credit Card,0,1235,0,0,0,1
675,Digital+Print,Annual,0.2,29,1,0.06,7.44,North America,Finance,0.89,1,Mobile,,0.34,36,-0.65,1,26,Female,Mobile App,Credit Card,0,408,0,1,0,1
676,Digital,Monthly,2.42,14,0,0.86,15.93,Asia,Culture,1.0,2,Tablet,,0.19,72,-0.06,3,52,Female,Mobile App,Debit Card,0,1449,0,0,1,0
677,Digital,Monthly,3.29,29,2,0.96,7.06,North America,Politics,0.66,1,Desktop,,0.35,-11,-0.74,4,61,Male,Web,Credit Card,0,642,0,1,1,0
678,Digital+Print,Monthly,3.67,15,2,0.25,4.4,Europe,Politics,0.54,0,Tablet,Newsletter Promo,0.06,-52,-0.43,4,63,Male,Web,Credit Card,0,1496,1,0,1,0
679,Digital+Print,Monthly,2.24,23,3,0.45,1.39,Others,Technology,0.43,1,Desktop,,0.21,10,-0.34,3,18,Male,Web,Credit Card,1,1185,0,0,0,0
680,Digital+Print,Monthly,3.05,8,1,0.02,9.88,North America,Finance,0.3,1,Desktop,,0.36,-99,0.56,3,58,Female,Web,Credit Card,0,1817,0,1,1,0
681,Digital,Monthly,0.0,3,0,0.64,7.75,North America,Culture,0.66,2,Mobile,Retention Offer,0.39,-95,0.7,2,26,Female,Mobile App,Credit Card,1,1723,0,0,1,0
682,Digital+Print,Annual,2.01,14,0,0.41,4.28,Europe,Politics,0.69,0,Desktop,,0.15,-72,0.56,5,49,Male,Mobile App,PayPal,0,1354,0,1,1,1
683,Digital,Monthly,3.68,24,3,0.27,14.76,Asia,Culture,0.88,2,Desktop,Survey,0.51,53,-0.41,5,37,Male,Web,Credit Card,1,113,1,0,1,0
684,Digital,Annual,1.53,11,0,0.21,12.67,Others,Politics,0.65,1,Desktop,Retention Offer,0.25,55,-0.04,1,30,Male,Mobile App,PayPal,0,1066,0,1,1,0
685,Digital+Print,Monthly,3.09,22,0,0.65,9.89,Others,Politics,0.94,1,Desktop,Newsletter Promo,0.12,-94,-0.23,4,57,Male,Web,Credit Card,0,1273,0,1,1,0
686,Digital+Print,Annual,3.67,2,0,0.42,15.46,Asia,Culture,0.74,2,Mobile,,0.24,-67,0.11,1,28,Male,Web,Credit Card,0,531,1,0,0,0
687,Digital,Annual,2.49,22,1,0.18,12.65,North America,Technology,0.89,0,Tablet,Retention Offer,0.43,83,0.38,4,63,Female,Web,Credit Card,0,1178,0,0,1,0
688,Digital+Print,Monthly,3.26,13,1,0.69,6.71,North America,Finance,0.4,3,Tablet,,0.15,37,-0.24,4,65,Female,Web,PayPal,0,541,1,1,1,1
689,Digital,Monthly,1.56,16,0,0.57,5.84,North America,Politics,0.9,0,Mobile,Newsletter Promo,0.17,11,-0.51,2,60,Male,Web,Credit Card,1,794,0,1,0,1
690,Digital,Annual,2.69,18,0,0.86,13.27,North America,Technology,0.77,1,Tablet,,0.46,-44,0.79,3,68,Female,Web,Credit Card,0,1555,0,1,0,0
691,Digital,Monthly,3.92,5,2,0.12,11.59,Asia,Finance,0.42,0,Mobile,,0.5,74,0.54,3,59,Male,Web,Debit Card,0,409,1,1,0,0
692,Digital+Print,Monthly,3.24,3,2,0.79,10.68,Europe,Environment,0.43,1,Desktop,,0.36,-74,0.17,3,43,Male,Web,Debit Card,0,997,0,1,1,0
693,Digital,Monthly,2.12,6,0,0.67,6.61,North America,Environment,0.95,0,Mobile,Retention Offer,0.34,-62,-0.53,5,57,Female,Mobile App,Credit Card,0,381,0,0,0,0
694,Digital+Print,Monthly,3.34,29,2,0.12,12.43,Asia,Technology,0.32,1,Tablet,Newsletter Promo,0.38,49,0.43,3,28,Male,Web,Credit Card,0,1294,0,1,1,1
695,Digital,Monthly,4.07,18,1,0.69,6.98,North America,Finance,0.62,0,Mobile,Retention Offer,0.42,18,-0.08,5,42,Female,Referral,PayPal,0,69,0,1,0,0
696,Digital+Print,Monthly,0.0,16,2,0.44,9.59,Europe,Finance,0.52,0,Mobile,Newsletter Promo,0.16,46,-1.11,1,57,Female,Mobile App,PayPal,1,1021,1,1,1,0
697,Digital,Monthly,4.74,24,1,0.94,15.79,Europe,Technology,0.77,0,Mobile,Newsletter Promo,0.36,-1,-0.26,5,42,Other,Referral,Debit Card,0,320,1,1,1,0
698,Digital,Monthly,2.5,15,0,0.14,7.36,Europe,Politics,0.89,2,Mobile,,0.37,-92,0.23,4,37,Female,Mobile App,Credit Card,0,445,1,1,1,0
699,Digital+Print,Annual,3.64,14,0,0.64,3.71,Europe,Finance,0.55,1,Desktop,Newsletter Promo,0.18,46,-0.11,2,59,Male,Mobile App,Credit Card,0,574,1,1,1,0
700,Digital,Monthly,4.8,21,0,0.38,5.79,North America,Politics,0.6,0,Mobile,,0.43,-99,0.25,2,66,Female,Web,PayPal,0,248,0,1,0,0
701,Digital,Annual,0.94,7,2,0.96,13.98,Europe,Politics,0.99,0,Desktop,Newsletter Promo,0.58,-9,0.23,4,28,Male,Mobile App,Credit Card,0,1192,0,1,1,0
702,Digital,Monthly,1.94,18,1,0.33,11.02,Asia,Politics,0.85,2,Tablet,,0.08,88,-0.55,1,61,Female,Web,PayPal,1,67,0,1,1,0
703,Digital,Monthly,2.57,7,0,0.96,9.48,Others,Finance,0.93,1,Desktop,Survey,0.39,-42,0.34,2,27,Female,Web,PayPal,0,1742,0,0,1,0
704,Digital,Monthly,1.82,17,0,0.9,7.96,Europe,Culture,0.61,1,Desktop,Newsletter Promo,0.27,97,0.39,4,69,Female,Web,Credit Card,1,1768,0,0,1,0
705,Digital,Monthly,5.6,27,1,0.27,11.94,Europe,Finance,0.46,2,Mobile,,0.31,-30,-0.02,2,66,Female,Web,Credit Card,0,598,1,1,0,0
706,Digital,Monthly,1.71,15,1,0.8,6.6,Asia,Finance,0.59,3,Mobile,,0.11,-31,0.01,5,20,Female,Web,Credit Card,0,621,0,1,0,0
707,Digital+Print,Monthly,2.17,19,1,1.0,11.22,Others,Politics,0.8,0,Desktop,,0.15,60,0.01,2,56,Female,Referral,Credit Card,1,172,0,0,0,0
708,Digital+Print,Monthly,3.31,18,0,0.25,7.07,North America,Technology,0.38,2,Mobile,,0.05,92,0.76,5,44,Female,Web,Credit Card,1,1099,0,0,1,0
709,Digital+Print,Monthly,1.2,9,0,0.44,6.41,Europe,Politics,0.49,1,Tablet,Newsletter Promo,0.06,-76,0.19,5,52,Male,Mobile App,Debit Card,1,1182,1,0,1,0
710,Espresso,Monthly,2.41,16,1,0.52,7.45,Asia,Technology,0.33,1,Mobile,Newsletter Promo,0.46,-31,0.06,2,66,Female,Web,Credit Card,1,154,1,0,1,1
711,Digital+Print,Monthly,3.48,12,2,0.29,8.5,Europe,Environment,0.6,0,Tablet,Retention Offer,0.53,55,0.24,2,57,Female,Mobile App,Credit Card,0,1274,1,1,1,1
712,Digital,Monthly,2.5,12,1,0.02,9.8,North America,Politics,0.88,0,Mobile,,0.47,45,0.22,5,48,Female,Mobile App,Credit Card,0,1704,0,1,1,0
713,Digital+Print,Annual,2.86,6,0,0.22,10.94,Europe,Politics,0.32,3,Desktop,Survey,0.1,-38,-0.05,2,38,Other,Mobile App,Credit Card,0,429,1,1,0,1
714,Digital,Monthly,2.21,26,0,0.28,0.0,North America,Finance,0.77,2,Mobile,,0.6,-52,-0.67,1,39,Male,Web,Credit Card,0,972,0,1,1,0
715,Espresso,Monthly,0.73,9,1,0.44,6.77,Europe,Environment,0.95,0,Mobile,Newsletter Promo,0.63,22,0.05,3,36,Male,Mobile App,PayPal,1,1212,1,0,1,0
716,Digital,Annual,3.48,1,0,0.17,8.43,Europe,Culture,0.47,0,Desktop,,0.46,23,0.3,3,31,Female,Web,PayPal,0,581,0,0,1,0
717,Digital,Monthly,5.63,3,1,0.87,16.02,Asia,Culture,0.79,0,Mobile,,0.09,93,0.15,4,54,Male,Mobile App,Credit Card,0,1049,0,1,1,0
718,Digital+Print,Monthly,3.03,24,2,0.7,5.68,Europe,Finance,0.98,1,Desktop,Newsletter Promo,0.72,-61,-0.25,3,68,Female,Mobile App,Credit Card,0,982,0,1,0,0
719,Digital+Print,Annual,3.34,5,0,0.09,10.65,North America,Environment,0.97,1,Desktop,Retention Offer,0.38,-16,-0.1,1,62,Female,Web,Credit Card,0,868,1,1,1,0
720,Digital,Monthly,4.04,23,0,0.65,15.98,North America,Politics,0.46,0,Mobile,Retention Offer,0.39,-14,0.5,3,67,Male,Web,Credit Card,1,773,0,0,1,0
721,Digital+Print,Monthly,1.1,17,2,0.65,4.75,Asia,Politics,0.37,1,Tablet,,0.36,93,-0.84,3,40,Female,Web,Credit Card,1,1421,1,1,1,0
722,Digital,Monthly,5.55,22,2,0.96,11.58,North America,Culture,0.4,1,Mobile,,0.32,-21,-0.37,1,43,Other,Mobile App,PayPal,0,863,0,1,0,1
723,Digital,Monthly,3.3,5,0,0.0,6.79,Europe,Environment,0.79,3,Desktop,Newsletter Promo,0.18,-97,0.07,5,60,Male,Mobile App,PayPal,0,1720,0,1,0,0
724,Digital,Monthly,5.45,28,1,0.25,7.98,North America,Politics,0.81,1,Desktop,Newsletter Promo,0.4,-67,0.52,3,61,Female,Web,Debit Card,0,415,0,1,1,0
725,Digital,Monthly,1.9,29,0,0.93,6.79,Asia,Politics,0.77,2,Desktop,,0.36,-96,0.91,4,57,Male,Web,PayPal,1,570,0,1,1,0
726,Espresso,Monthly,5.73,24,1,0.93,7.07,Europe,Politics,0.54,0,Mobile,Survey,0.34,49,0.44,3,29,Female,Web,Credit Card,0,202,0,1,1,0
727,Digital,Monthly,4.16,22,2,0.72,20.89,North America,Politics,0.42,1,Mobile,,0.08,47,-0.3,3,18,Female,Web,Credit Card,1,734,0,0,1,0
728,Digital,Annual,3.83,16,1,0.77,13.38,North America,Politics,0.71,1,Desktop,,0.56,2,-0.88,1,67,Female,Mobile App,Credit Card,0,869,1,0,0,0
729,Espresso,Annual,3.35,13,0,0.09,14.41,Asia,Environment,0.64,1,Mobile,Newsletter Promo,0.27,74,0.93,1,51,Male,Mobile App,PayPal,0,632,0,0,0,0
730,Digital+Print,Monthly,2.63,23,1,0.51,11.97,Europe,Technology,0.81,2,Mobile,,0.05,-67,-0.42,4,61,Female,Mobile App,Credit Card,0,776,1,1,0,0
731,Espresso,Monthly,4.8,10,1,0.23,3.57,Asia,Culture,0.61,0,Desktop,Newsletter Promo,0.14,71,0.07,2,36,Female,Referral,PayPal,0,867,0,1,1,0
732,Digital,Monthly,3.21,25,1,0.18,11.58,Asia,Culture,0.54,0,Desktop,,0.56,-95,-0.06,1,40,Male,Mobile App,Credit Card,0,778,1,1,0,0
733,Digital,Monthly,0.05,18,2,0.81,14.29,Others,Finance,0.51,1,Mobile,Newsletter Promo,0.53,83,-0.03,2,24,Female,Mobile App,Debit Card,1,972,0,0,1,1
734,Digital,Monthly,1.32,29,0,0.14,6.59,North America,Culture,0.45,0,Mobile,,0.28,-72,-0.58,4,24,Female,Mobile App,Credit Card,1,526,0,1,0,1
735,Digital+Print,Monthly,2.72,1,1,0.47,13.86,Others,Technology,0.49,2,Mobile,Newsletter Promo,0.29,-48,0.9,3,18,Female,Mobile App,Credit Card,0,537,0,1,1,0
736,Digital,Annual,3.46,27,2,0.94,12.82,North America,Finance,0.37,0,Mobile,,0.12,-100,-0.44,3,35,Female,Mobile App,PayPal,0,1545,0,1,1,0
737,Digital+Print,Monthly,2.92,2,0,0.19,17.41,North America,Technology,0.54,2,Mobile,Newsletter Promo,0.55,-42,0.08,2,25,Female,Mobile App,Credit Card,0,633,1,1,1,0
738,Digital,Monthly,4.83,10,0,0.98,8.33,Asia,Finance,0.33,1,Mobile,Newsletter Promo,0.08,75,-0.22,4,42,Female,Web,PayPal,0,1482,0,1,1,0
739,Digital+Print,Monthly,0.07,5,1,0.99,5.61,North America,Culture,0.43,4,Tablet,,0.52,-94,0.31,4,59,Male,Referral,Credit Card,0,1465,0,1,1,0
740,Digital+Print,Monthly,3.22,28,2,0.56,8.55,North America,Environment,0.82,0,Desktop,Retention Offer,0.28,59,-0.1,1,46,Female,Mobile App,PayPal,1,261,1,0,0,0
741,Digital,Annual,0.27,13,2,0.17,15.74,North America,Finance,0.53,1,Mobile,Survey,0.31,-23,-0.16,2,40,Female,Web,Credit Card,0,593,0,1,1,0
742,Digital,Annual,4.14,18,0,0.32,2.69,Europe,Culture,0.77,1,Mobile,,0.35,88,0.54,1,46,Female,Mobile App,Credit Card,0,782,1,0,1,0
743,Digital,Annual,2.86,25,1,0.42,1.73,Europe,Politics,0.8,0,Desktop,,0.16,84,-0.16,2,18,Male,Web,PayPal,0,159,0,0,1,0
744,Digital+Print,Monthly,3.63,15,2,0.31,10.36,Asia,Culture,0.71,1,Mobile,,0.21,-50,0.71,1,32,Male,Mobile App,Credit Card,0,991,1,0,1,1
745,Digital,Monthly,1.7,20,2,0.28,8.23,Asia,Finance,0.97,2,Desktop,,0.04,46,-0.62,1,32,Female,Referral,Credit Card,1,433,0,1,0,0
746,Digital,Monthly,4.92,21,2,0.97,10.03,Europe,Politics,0.32,0,Tablet,,0.15,-74,-0.12,4,45,Male,Web,PayPal,0,1550,0,1,1,0
747,Digital,Monthly,4.56,23,1,0.15,13.78,North America,Finance,0.82,0,Desktop,Survey,0.51,-38,-0.43,4,53,Male,Mobile App,Debit Card,0,1027,0,1,1,0
748,Digital+Print,Monthly,3.88,6,2,0.73,7.79,Others,Technology,0.97,0,Mobile,Retention Offer,0.26,87,0.02,3,59,Male,Mobile App,Credit Card,0,85,1,0,0,0
749,Digital,Annual,2.81,29,1,0.0,2.51,North America,Politics,0.9,0,Desktop,Retention Offer,0.13,-40,-0.69,3,57,Female,Mobile App,Credit Card,0,118,0,1,0,0
750,Digital+Print,Monthly,3.87,26,0,0.6,18.18,North America,Environment,0.42,1,Tablet,,0.13,-40,0.31,4,49,Other,Web,PayPal,0,1329,0,1,1,0
751,Digital+Print,Monthly,1.94,7,0,0.92,6.01,North America,Politics,0.53,0,Desktop,Newsletter Promo,0.21,25,0.36,4,63,Female,Web,PayPal,1,1407,1,1,0,0
752,Digital,Monthly,4.28,18,1,0.29,5.76,Europe,Environment,0.42,0,Desktop,,0.44,-56,0.75,1,30,Male,Web,Debit Card,0,1031,1,1,1,1
753,Digital,Monthly,5.47,19,2,0.19,14.41,North America,Technology,0.72,0,Mobile,Newsletter Promo,0.37,48,0.42,3,38,Male,Web,Credit Card,1,276,1,0,0,0
